,Actb,Ahcy,Aqp3,Atp12a,Bmp4,Cdx2,Creb312,Cebpa,Dab2,DppaI,Eomes,Esrrb,Fgf4,Fgfr2,Fn1,Gapdh,Gata3,Gata4,Gata6,Grhl1,Grhl2,Hand1,Hnf4a,Id2,Klf2,Klf4,Klf5,Krt8,Lcp1,Mbnl3,Msc,Msx2,Nanog,Pdgfa,Pdgfra,Pecam1,Pou5f1,Runx1,Sox2,Sall4,Sox17,Snail,Sox13,Tcfap2a,Tcfap2c,Tcf23,Utf1,Tspan8
64 PE,-1.29146179,0.6660899,-2.28819173,-1.02092681,-0.45577445,-0.01021392,2.1750069,-1.05071749,1.0271218,-0.32585937,0.0100046,0.0432582,-0.74131381,0.8881412,0.3596495,1.2914617,-0.78157892,1.2036304,0.8087916,-1.38363853,-0.16597577,-1.08240463,1.9161205,0.0898123,-0.10163564,0.0519754,-0.18737596,0.1943217,-2.18177273,-1.34481772,-1.08612531,0.0840753,-1.0189271,-0.59926748,1.4700764,0.2711029,0.3446044,1.2773549,0.0851891,-0.03320235,1.4906933,0.5869536,-0.26178724,-0.26445231,-0.81483929,0.8940016,0.4317486,-1.76730017
64 EPI,-0.48219377,1.1462177,0.1669712,-0.75763792,1.5371655,0.0580003,-0.63472028,-0.85665876,-2.05837191,-1.06521028,-1.47911808,0.6476033,1.2587636,-2.65230576,1.7133546,0.4821937,0.0312185,0.1649974,-2.20422587,0.286433,0.1201636,0.4885964,1.478187,-1.31651917,0.5129935,0.5823558,-0.52089516,-1.80664543,0.6628524,-1.12475706,1.374647,-0.97169851,1.0366348,0.8262328,-0.67028866,1.2065466,0.7117829,-1.31109451,1.8358784,0.215479,-0.83518614,-0.86353403,0.2160068,-0.02035467,-0.67329079,0.8111517,1.0356919,-0.06547981
64 PE,-0.70290323,0.6454393,-2.09328762,-0.77359482,-0.23591273,-1.19714145,1.9931273,-0.86841989,0.280037,-1.07562367,-0.06303137,0.0897463,-0.59644839,0.647236,0.5452842,0.7029032,-0.18606391,1.1735251,0.7087744,-1.18678599,-0.3731802,-0.9493417,1.2889997,-1.32707325,-0.49958202,0.4242617,-0.0790905,-1.27577659,-1.93817223,-0.57127114,-0.84921865,0.1165607,-1.01094949,0.1521943,1.4650343,-0.82841071,0.4145432,1.5577972,0.359961,0.1883501,1.2874152,0.4952561,-0.11005532,1.0070413,-0.48781345,1.1625496,0.4317486,-1.58055174
64 TE,-1.44595842,-0.90077853,0.4734736,1.7575688,-0.31924741,0.6605592,-0.72095633,0.5796698,0.7205825,1.4014622,1.2698754,-0.90587349,-0.65135706,0.5547456,0.446755,1.4459584,0.9104079,-0.94137255,-0.28358346,0.7611016,0.512372,0.5411777,-0.53105204,1.866856,-1.09441811,-1.83877964,-0.69631759,1.1350096,2.2050008,1.5743203,1.093798,-1.0833669,-0.75965506,0.2091232,-0.73961733,-0.88595764,-1.40211613,0.4827686,-0.95763549,-0.30223043,-0.58227038,-0.92084496,-0.09875613,0.979717,-0.04120353,-0.80156451,-1.20853864,0.9089252
64 PE,-1.12225121,0.5602553,-2.16087534,-0.85936317,-0.3121551,-0.96748689,1.2420897,-0.931636,0.9048411,-1.13159566,-1.70025483,-0.90070815,-0.64668398,0.0428219,0.343942,1.1222512,-0.72725829,1.1208409,0.4384155,0.2403949,-1.44126968,0.2686133,1.3327931,-1.04343228,-0.27143998,0.198595,-0.39311832,-0.46051373,-2.02264659,-1.20978049,-0.93137177,1.0525448,-1.51486797,-0.22353657,1.2772166,-0.14886719,0.4162916,1.4369169,0.3115488,0.0911383,1.3606899,0.5775754,-1.56442192,0.4842352,-0.57323065,0.6011701,-0.15943529,-1.64531127
64 TE,0.819992,-0.94724251,0.0082187,1.2150341,-0.42563211,0.6923926,-0.81503202,0.332686,0.754084,1.1124905,1.1968394,-0.98335364,-0.72145323,0.3353497,-0.98405977,-0.81999204,0.6367929,-0.99154806,-0.44923692,-0.40413839,0.4433038,-0.32158512,-0.63615609,1.1650095,-1.15692278,-0.82136724,-0.95187127,1.021252,1.5056316,0.9774891,-0.87405564,0.8860574,-0.32620539,-0.10057009,-0.81524861,-0.95942181,-1.56647222,-0.10068007,-0.97071986,-0.68203477,0.2497515,-0.98336598,-1.66772876,1.1837389,-0.30965758,-0.01306195,-1.29360107,0.8215752
64 PE,-1.34296067,0.3795621,-2.13258281,-0.82346014,-0.28023969,-0.35810647,1.6842454,-0.90517344,0.7239326,-1.10816553,-0.04477238,0.0987857,-0.62565512,0.5590474,0.6295338,1.3429606,-0.54618954,1.1425836,0.441541,-1.226474,-0.49898289,-0.97616891,0.5515196,-1.36005476,-0.19643438,0.5887306,0.0400234,0.0586876,-0.95001858,-0.91970053,-0.89698209,0.3378671,-0.374071,-0.73361974,1.4461265,-0.85902078,0.3218743,1.2950841,-1.04399236,0.0097517,0.3206624,0.5088023,-0.1213545,0.2000618,-0.68549325,1.0982695,0.0532207,-1.61820263
64 TE,0.4447859,-0.640064,0.4593274,1.1372442,-0.38839747,-0.06023768,-0.78210552,0.5546774,0.2431852,1.082552,1.2881344,-0.95623559,-0.69691957,0.2342555,-0.95407263,-0.44478596,0.6790423,-0.97398663,-0.4945572,0.7404638,0.4359037,-0.10374822,-0.59936967,1.2824236,0.1067132,-1.88850281,-0.13539894,1.2502256,1.5429575,1.0791838,-1.01352488,0.136864,-0.67323104,-1.03648162,-0.78877766,-0.93370935,-0.9632504,0.2684076,-1.12380705,-0.58934443,-1.14246696,-0.96148362,-0.24564555,0.547992,-0.22424038,-0.85727394,-1.26382922,0.9285037
64 PE,-0.73233116,1.0997537,-1.88895268,-0.51429516,-0.00541255,0.0398098,1.6136887,-0.67730144,-0.39334435,-0.90640604,-0.15635514,-0.67730707,-0.44457334,-0.78528994,1.2307045,0.7323311,-0.38322766,1.357502,0.374342,-0.98040833,0.1892318,-0.80984024,-0.22099509,-1.15556941,-0.08705121,0.3630639,0.2717543,-1.62871686,-0.28797528,-0.92136765,1.0574978,1.436278,-0.27435098,-0.6083761,1.7877277,0.596794,0.8691451,1.3128132,0.2055654,1.024824,1.4670563,0.2410039,0.2515186,0.8977439,-0.17054957,1.5110906,-0.01057603,-1.3847671
64 TE,-0.82061494,-1.23893302,-0.04679453,0.5428496,-0.63662844,-0.36947551,-1.00161547,-1.20067197,0.581551,0.6582062,0.3305514,-1.13702259,-0.86047731,0.1353123,-1.15398689,0.8206149,0.1398598,-1.09106282,-0.59769992,-0.12632231,-0.40771427,-1.19185963,-0.84461245,1.1874369,-0.34748733,-2.06699621,-0.61618636,1.1773041,1.3268603,0.4323388,0.6180742,-1.44679675,-1.75818481,-0.26224824,-0.96525063,-1.10512573,-3.17681221,0.1394687,-1.30698829,-0.85159029,-0.1969875,-0.30501292,0.4871873,0.7265112,-0.97591172,-1.05725647,-1.46230824,0.1754859
64 TE,-0.43069489,-0.43613878,0.0805218,0.5967041,-0.67031692,0.4559166,-1.0314061,-1.22860466,0.4257688,0.4043798,0.6328393,-1.16155797,-0.88267443,0.1202557,-1.18111811,0.4306948,-0.11967203,-1.10695173,-0.3460942,0.2562701,-0.20791,-1.2122483,-0.8778954,1.3760911,-1.30068352,-1.01516008,-0.73963178,1.2079311,1.4231217,1.0175001,0.7307959,0.865754,-1.78344721,-0.74272837,-0.98920054,-1.12838938,-1.39512225,0.5085564,-1.3318486,-0.79507178,-0.208806,-1.12716433,-0.15363789,0.0506886,-0.58787359,-1.08439696,-1.48924467,0.1679557
64 TE,0.0769368,-2.33341779,0.3304392,-0.15127563,-0.87067478,-0.08752337,-1.20858198,0.3753201,0.2532357,1.0096582,1.0487386,-1.30747891,-1.01468889,0.1267085,-1.34247747,-0.07693686,0.055361,-1.20144894,-2.77619912,0.5944119,-0.75305498,0.1258926,-1.07584136,1.2164606,-1.41840064,-0.99348588,-1.03633392,1.0781308,1.208989,0.7157503,-1.53319111,0.4211108,-1.45769516,-0.51728982,-1.13163944,-1.26674689,-2.36202563,-1.90099023,-0.57949706,-0.84254732,-0.58463408,-1.24491225,-2.07288527,0.7119382,-1.27853265,-1.24581143,-1.64944559,0.9134434
64 TE,0.3491451,-1.84038338,0.1936919,1.0275405,-0.68804771,-0.42177308,-1.04708538,-1.24330608,0.4693208,1.2817081,0.1743355,-1.17447133,-0.89435712,-0.17227207,-1.1953977,-0.34914519,0.3672017,-1.11531432,-0.91806745,-0.33746253,-0.48418257,-0.54693364,-0.89541274,1.299574,-1.31110096,-0.66327308,-0.77428312,1.1408433,1.34847,0.540702,-1.33640574,0.7886013,-0.61871743,-0.28729696,-1.00180575,-1.14063341,-1.26573554,0.4408635,-0.36098801,-0.65490589,-0.61536216,-1.1375845,-0.021276,1.1363767,-0.60739753,-1.09868142,-1.50342174,-0.41337406
64 TE,-0.32769715,-1.45834624,0.4106013,1.0155728,-0.76960931,-0.53546346,0.0943663,0.4208945,0.281712,0.8807925,0.5882062,-1.23387277,-0.94809752,0.0041049,-1.26108381,0.3276971,0.1740617,-1.15378221,-0.11793001,0.2245197,-0.18324281,-1.27234124,-0.97599251,1.0172523,-0.84856642,-1.25740113,-1.19009927,1.0883398,1.1834503,0.6940776,0.1614557,0.3459884,-1.85790483,-0.60609895,-1.05978973,-1.19695594,-1.11187027,0.1023987,-1.4051211,-1.09348948,-0.50663203,-1.18551728,0.1821093,0.6882571,-0.80263683,-1.16438997,-0.58191204,0.4902473
64 TE,-0.03341787,-0.81301325,0.0490857,-0.36070997,-0.62421689,0.1148454,-0.15023048,0.3444471,0.1142042,0.9875298,0.6937026,-1.12798324,-0.85229942,0.0127087,-0.49284189,0.0334178,0.4275579,-1.08520901,-0.72428416,-0.14060999,0.0979631,-1.18434801,-0.83235031,1.3154052,-0.44645305,-2.05807154,-0.28050145,0.8112379,1.450625,0.6907434,0.226414,-0.15347376,-1.74887761,-0.39204619,-0.95642699,-1.09655491,-1.93015378,0.2603489,-1.29782923,-1.1115754,-0.52554162,-1.10007188,0.4694314,0.393154,-1.036924,-1.04725734,-1.45238428,0.6408509
64 TE,-0.97511157,-0.67362132,0.0836654,-1.28222108,-0.68804771,0.2876548,-1.04708538,0.570849,0.4659706,1.3728253,-0.02042705,-1.17447133,-0.89435712,-0.02170628,-1.1953977,0.9751115,0.5643654,-1.11531432,-0.92744406,-0.13743495,0.0239616,0.0346801,-0.89541274,0.8826878,-1.31110096,-2.10396985,-0.6270149,0.4699651,1.0812952,0.9341438,-0.14423028,-0.10068507,0.0088538,-1.94051296,-1.00180575,-1.14063341,-1.15033659,-1.73498133,-1.06231049,-1.57728787,-1.20628683,-1.1375845,-0.38930662,0.6117489,-0.9246614,-1.09868142,-1.50342174,0.7673579
64 PE,-1.51952824,0.487978,-2.2834763,-1.01494297,1.1488614,-0.15346379,1.4553279,-1.04630707,0.1108541,-1.23312624,-1.89907502,-0.30927638,0.0028738,-1.41121344,1.2407002,1.5195282,-1.56017456,0.5889804,0.3383983,-0.19458569,-1.16499711,-0.19710689,1.1611231,-1.48670376,-1.1715072,-0.29353675,-1.31137898,-0.06673739,-0.47853373,0.0505669,-1.0803937,-1.23361164,-0.21185977,-0.02770106,1.2469641,0.7694348,-0.06978271,-0.01042281,-0.60959113,-0.18467194,0.5806693,0.6171721,-1.69032713,0.1053374,-0.85632764,1.0954126,0.2516998,-0.83205199
64 EPI,-1.90944828,1.0378017,0.0475138,-0.61003657,1.547804,0.0716431,0.8359963,-0.74786826,-1.93441613,-0.96888639,-0.2050458,0.6863434,1.5671868,-0.26906436,1.4991608,1.9094482,-0.61660516,0.3539918,-2.08858101,0.1245059,-0.03277293,0.5744434,0.0137372,-0.36137469,0.6921736,0.7633991,-0.20903305,-0.43280354,0.2227999,-1.00138971,-0.67344919,-0.82145376,1.0765228,0.6212886,0.4314069,1.2702155,0.141782,-1.19182598,1.9327028,0.1702642,0.2048412,0.2597602,-1.36265075,-1.1206157,-0.29745512,-0.03448865,0.8570607,-0.95404088
64 EPI,-1.64459693,1.3372362,-0.04365092,-0.57812277,2.1861122,0.0170717,0.7262413,-0.72434598,-1.90761489,-0.94805961,-1.45477275,0.7689889,1.5368118,-2.45872117,1.5705587,1.6445969,-0.0009714,-0.82011507,-2.06357671,-1.03120898,-0.12157483,0.4735732,-0.27705058,-1.19778574,0.6963406,0.8169472,-0.20037021,-1.67538665,0.3956777,-0.97471569,-0.66198597,0.7581463,1.1775724,0.5302024,-0.55684175,1.1722633,0.2851564,-1.16603819,1.8463459,0.093399,0.2521152,-0.00491202,-1.33682404,-1.09146971,-0.22912137,0.5026073,1.0045023,-1.43296024
64 TE,-0.07755976,-1.72680477,0.0019314,1.0275405,-0.74833237,0.0830121,0.0191057,0.3091637,0.2214092,0.9979432,0.1946233,-1.21837674,-0.93407829,-0.21098899,-1.2439483,0.0775597,0.1901567,-1.14374711,-0.06167034,-0.99787105,-0.0796406,-0.67785039,-0.9549717,1.2362495,-1.34652027,-1.41549529,-1.11646516,1.3041876,1.1952374,0.7374229,-1.40136401,0.6749026,-1.84194962,-0.52867561,-1.04466347,-1.18226311,-1.90217828,0.1636447,-1.38941985,-0.87645843,-0.62481696,-1.17301307,-0.58300694,0.1854888,-1.36394985,-1.14724861,-0.34373723,0.5806095
64 TE,0.8420629,-1.72422344,0.5284869,0.957729,-0.67209,-0.4285945,-1.03297403,-1.23007481,0.7792102,1.134619,-1.10988057,-1.16284931,-0.8838427,-0.10559293,0.4681744,-0.84206299,0.5140686,-1.10778799,-0.33828036,-1.57731603,-0.19064297,-1.21332139,-0.87964713,0.9869093,-0.25998079,-0.21321471,-0.70281472,1.369817,1.299357,0.9524822,-0.23020447,1.2129412,-0.12543576,-0.65391924,-0.99046106,-1.12961379,-0.75343411,0.3780057,-1.0976383,-1.66093526,-0.77845737,-1.12820634,-1.89209831,0.4605541,-0.4438846,-1.0858254,-0.31396537,0.1995824
64 PE,-1.5342422,0.2659835,-2.21117317,-0.92319078,-0.36889361,-0.08524957,1.6434793,-0.97868054,-0.31796584,-0.57447913,0.3366377,-0.94203089,-0.6840686,0.2837271,1.143599,1.5342422,-0.70311579,1.0171448,0.6884585,-1.30585003,-1.20939806,0.3072445,1.4273867,-0.20702123,-0.46312097,0.1424971,-0.31515279,-0.11632404,-2.08551124,-1.26312854,-0.99250897,-1.14021626,-0.4245958,-0.27818834,1.5595734,-0.01173409,-0.25512043,0.9501724,0.7171644,-0.05807049,0.481394,0.4191888,-0.6378887,-1.40661071,-0.79775585,1.0097058,-0.04034788,-1.69350442
64 TE,0.7758501,-1.28797833,0.4137449,0.7163809,-1.02847875,-0.17165425,-1.34812759,0.3826708,0.3051631,1.3025349,-0.02042705,-1.42240779,-1.11866488,-0.62396945,-1.46956581,-0.77585015,0.2827029,-1.27587595,-0.47736675,0.3102458,-0.32137909,-0.21642248,-1.2317457,1.0752998,-0.59438077,-1.08910735,-1.13812225,1.1000073,1.2738182,0.5873816,-0.6486122,0.2444717,-2.05202646,-1.19360546,-1.24382583,-1.37571874,-2.08751599,-0.39079272,-1.59615297,-1.17487613,-1.28192518,-1.33765176,-2.21654635,0.5279542,-0.91978042,-1.37294319,-1.77562153,0.7613337
64 TE,0.5183557,-1.88426602,0.6102209,0.2596146,-0.99479026,-0.26942798,-1.31833696,0.2488879,0.1828824,1.2049094,0.671386,-1.39787241,-1.09646775,-0.4110264,-0.30006743,-0.51835578,0.1800973,-1.25998704,-1.56661635,0.0260796,-0.39291396,-1.40862344,-1.19846275,1.1267509,-1.49132275,-2.32453669,-0.68548905,1.1189669,1.1932729,1.1525374,-0.3333735,-0.66308768,-2.02676405,-0.45352943,-1.21987593,-1.35245509,-3.53000296,-0.10873876,-0.86997018,-1.16809391,-0.82573134,-1.31785344,-0.26178724,0.3330404,-0.92222091,-1.3458027,-1.66645808,1.0580228
64 TE,-0.36448206,-0.86205855,0.0820936,0.2955176,-0.94159791,-0.1557376,-1.27129911,0.7134528,-0.49719919,1.0200716,1.2759617,-1.35913234,-1.06141967,0.1998405,-0.25151683,0.364482,0.055361,-1.23489928,-0.63208082,0.6388625,0.0806961,-0.04794764,-1.14591073,1.4935053,-0.76210163,-2.28628811,-0.79810592,1.2764774,0.9064529,-0.00111396,-0.8110079,-0.31793084,-1.12529511,-1.04103594,-1.18206029,-1.315723,-1.91441756,0.3618884,-1.53203953,-0.4582215,-0.88246011,-1.28659293,-0.26824392,0.3804026,-1.00519762,-1.3029493,-0.49826732,0.7176587
64 TE,0.0622228,-1.11502909,-0.13167213,-1.28820492,-0.69336694,-0.41040404,0.6008071,0.839885,-0.30289013,1.0695352,1.0568538,-0.53267746,-0.89786193,0.0277653,-1.19968157,-0.06222289,0.184121,-1.11782309,-0.60707653,0.4102596,-0.23997736,-0.01790117,-0.90066794,1.39588,-1.31422619,-0.80734276,-0.6984833,1.0343779,0.2895936,-0.25451715,-1.34213735,0.6891149,-1.80073202,-2.22515759,-1.00558731,-1.14430662,-3.23276322,-0.51167299,-1.34885829,-1.30825979,-0.28680805,-1.14071055,-1.91146834,-0.42475524,-0.67329079,-1.10296676,-1.50767487,0.308017
64 TE,0.6581384,-0.96789317,0.3194365,0.5488334,-0.8689017,-0.81286798,-1.20701406,0.9266233,-0.00305117,1.2999316,0.9412134,-0.22921357,-1.01352062,-0.17227207,-1.08687282,-0.65813844,0.4557242,-1.20061269,-2.32143351,0.1514937,-0.16350906,0.0840422,-1.07408963,0.9433737,-1.4173589,-2.23401504,-0.71364327,1.146677,1.1127276,1.1375332,-1.53128057,-0.21844446,-1.93236244,-1.32112625,-1.13037892,-1.26552249,-1.58045997,-1.01937013,-1.4783936,-1.62702415,-0.62008956,-1.24387023,-0.7541089,-0.17154948,-0.79287487,-1.24438299,-1.64802788,0.8757925
64 TE,1.0333445,-2.56573766,0.6039336,0.7223647,-0.84585168,-0.03749961,-1.18663099,-0.18333376,0.4609454,1.4027638,0.927012,-1.28940021,-0.99833311,-0.57879971,-1.32248604,-1.03334452,0.5543061,-1.18974132,-2.75432036,-0.12949735,-0.22517704,-0.26471145,-1.05131708,1.0607879,-1.40381622,-1.28417514,-0.75046032,1.0227104,1.3150731,1.1425346,0.7059589,-1.6863762,-1.91507764,-0.99093848,-1.11399214,-1.24960526,-2.13122772,-0.65672932,-0.60566581,-1.21783019,-0.06462038,-1.23032401,-1.14958039,0.8831709,-1.19067496,-1.22581318,-1.62959769,1.0580228
64 TE,1.3129098,-1.72422344,0.3901678,0.4032267,-0.67563616,-0.17392806,-1.03610989,-1.23301509,0.5748507,1.4548308,0.853976,-1.16543198,-0.88617924,-0.13570609,-1.18540198,-1.31290984,0.5663773,-1.10946051,-0.8758727,0.2800829,0.046162,-1.21546757,-0.8831506,1.2270147,-1.30380875,-0.36365915,-0.90205996,1.3756507,1.2718537,1.0791838,0.304746,0.9896044,-1.08806631,-1.25053438,-0.9929821,-1.13206259,-1.50877274,0.0234236,-1.33577392,-0.78828956,0.1055659,-1.13029038,-0.75895141,0.533419,-0.7269816,-1.0886823,-1.49349779,0.8411536
64 TE,0.2314334,-2.34632445,0.1151016,-0.99898606,-0.43627058,-1.01296304,-0.82443958,-1.03454593,-0.00305117,0.8078987,-0.04882993,-0.99110165,-0.72846285,-1.53596796,-0.99262752,-0.23143348,-0.07138703,-0.99656561,-2.39332085,0.1959443,0.0190281,0.1055039,-0.64666649,1.1254317,-1.16317325,-1.92292654,-1.73152654,0.8608246,0.6098104,1.0208344,0.1614557,0.6505386,-1.30479114,-2.00882767,-0.82281173,-0.96676822,-1.62592017,-1.50611468,-1.15913486,-4.48912118,-0.23244298,-0.98961808,-0.74765222,-0.32456591,-0.94906632,-0.895842,-1.30210732,0.3637403
64 TE,0.4742138,-2.01333262,0.4184604,0.834063,-1.32812899,-0.59230865,-1.61310745,0.5634983,0.2197342,1.2908199,1.1988682,-1.64064353,-1.31610243,-0.15721549,-1.71089088,-0.47421388,0.1157173,-1.41720364,-1.22593283,0.0927555,-0.54091712,-0.62526907,-1.52778878,1.0159331,-1.68717071,-0.87874012,-0.78511167,1.1948053,1.0439693,1.1825456,-0.19963587,-0.23671747,-2.27672889,-0.28501981,-1.45685392,-1.5826428,-2.3585287,-0.23767771,-1.45353329,-1.33538868,-1.4355656,-1.51375263,-1.17217877,0.6864355,-1.0393645,-1.61435068,-2.01521406,1.1182642
64 TE,0.2167195,-1.45834624,0.0962399,1.1591849,-1.1064942,-0.25805894,0.0159699,0.4826405,0.3554155,1.3441885,0.7464508,-1.47922656,-1.17006874,-0.4002717,-0.41002027,-0.21671951,0.3631779,-1.31267132,-0.91181637,0.2721453,-0.30164534,-1.47622799,-1.30882201,1.0832153,-1.55695265,-1.48179284,-1.02117396,1.2079311,1.1952374,1.1575387,-1.78729261,-1.98483535,-0.70913025,-1.19360546,-1.29928877,-1.42959246,-1.75880381,0.1120691,-1.50456235,-0.89002287,-3.56525808,-1.38350051,-0.84127404,0.7866248,-1.07109088,-1.43579484,-1.83800065,0.9269977
64 TE,0.7243512,-0.73299195,0.5630666,0.5787526,-0.82102858,-0.08752337,-1.16468,0.4958718,0.1359803,1.2751998,0.6795011,-1.27132151,-0.98197734,-0.19593241,-1.30249462,-0.72435127,0.184121,-1.17803371,-1.20092853,0.3848592,0.0560289,0.1194541,-1.0267928,1.2745081,-1.11421126,-1.46521845,-0.70281472,1.4077362,1.2129181,0.7457586,-1.47969606,0.1652887,-0.93383268,-0.42620354,-1.09634485,-1.23246362,-2.13122772,-0.16353782,-1.44306579,-0.94201989,-1.01482724,-1.21573577,-0.21013382,0.2383159,-1.01984057,-1.20581493,-1.60974979,0.7357311
64 TE,0.4815708,-1.48415956,0.3257237,0.9677021,-0.97883255,0.1193931,-1.3042256,-0.48765314,0.4023177,1.2843115,0.3772133,-1.38625039,-1.08595333,-0.22819651,-1.42958296,-0.48157087,0.3269642,-1.25246071,-0.63989466,0.326121,0.0930297,-0.33660836,-1.18269715,1.2494421,-1.48194705,-0.95396234,-0.83059156,1.0183351,1.0105725,1.0541769,-0.19772533,0.3987771,-2.01479765,-1.34845214,-1.20853124,-1.34143546,-2.59806896,0.4408635,-1.23502423,-0.93071619,-0.39317449,-1.30847528,0.1595109,0.0434021,-0.8416847,-1.33294668,-1.73592573,0.4510904
64 TE,0.5183557,-0.95498651,0.3524445,0.7941708,-0.84230552,0.0943812,-1.18349513,0.125396,0.2532357,1.1762725,0.6957314,-1.28681754,-0.99599657,-0.13570609,-1.31963012,-0.51835578,0.328976,-1.18806881,-0.59144884,0.597587,-0.27451143,-0.18530292,-1.04781361,1.3668563,-0.32040197,-0.54470246,-0.28266716,1.4398216,1.2482794,0.6157227,-0.45564791,-1.68231553,-1.20507112,-0.23036804,-1.1114711,-1.24715645,-1.68012271,0.0266471,-0.56641269,-1.25852351,-0.98646285,-1.22823997,0.0029365,0.6827922,-0.84412519,-1.22295629,-1.49066238,0.7447674
64 EPI,-1.99037509,0.6531833,-0.50104684,-1.23036115,1.8155388,-0.29443986,-1.00631925,-1.20508239,-2.4553654,-1.37370705,-1.85849947,0.6592254,1.1080568,-2.74479618,1.3149541,1.990375,-0.9928258,0.1909214,-2.57460199,-0.33746253,-0.47924913,-1.19507889,-0.84986765,-1.62918387,0.2098459,0.8182221,-1.12945941,-1.09930645,-0.19564283,-1.51986598,-1.28673176,-1.45288775,0.8970267,0.2592207,-0.35137678,0.8208597,-0.33555001,-1.69307617,1.5728825,-0.27058007,0.2544789,0.2024493,-1.4708001,-1.68714084,-0.8416847,-1.06154181,0.923693,-0.51277242
64 PE,-1.11489422,0.1033596,-0.74467697,-1.10071132,-0.52669758,-0.2148566,0.7607357,-1.10952317,0.0220749,-1.28909823,-0.94352081,-0.34672512,-0.78804459,0.4536514,0.7823254,1.1148942,-0.69305642,1.0531039,0.3118313,-0.02789604,-1.31546699,-0.24968821,1.6673743,-0.35345912,-0.14330541,0.1565216,-0.28266716,-0.6574019,-2.26035354,-1.41150277,-1.16254682,0.3642614,-0.92585508,-2.34356976,1.1700723,-1.02921276,-0.56809639,0.8454095,0.7446416,-0.40848522,-0.08352997,0.2660123,-1.75973642,-1.56873526,-0.93198288,0.885431,-0.97178153,-1.27030838
64 PE,-1.12225121,0.0646396,0.1842611,-1.33408101,-0.73414774,-0.28079701,0.5898316,-1.28152977,0.5765258,-1.44139411,-2.22367943,0.450029,-0.92473213,0.1976895,0.4895938,1.1222512,-0.73530579,1.0740104,0.1039831,-1.63287925,-0.53351696,0.1892048,0.9684324,0.7375691,0.1556752,0.3133408,-0.56204363,-0.27091771,-0.10134586,-0.38622012,-1.38607971,0.4596872,-0.33418299,-0.6561964,1.0730122,-0.151316,-0.5733418,0.9920775,0.3508019,-0.36553115,-0.98882655,-0.18934903,-1.94859423,0.7501923,-0.85144666,0.818294,-0.18778943,-2.00374777
64 PE,-1.32088972,0.2685648,-2.131011,-0.82146553,-0.27846661,-0.11026145,1.6136887,-0.9037033,-2.1119744,-1.10686385,-1.7022836,0.2782813,-0.62448686,0.1267085,1.1278915,1.3208897,-0.29470516,0.9928933,0.5212422,-1.22488648,-1.0490613,-0.97509582,-0.49076215,-1.3587355,-1.07045799,-0.34325991,0.0681777,-0.7332403,-1.03449294,-1.1781051,-0.89507155,-1.0366692,-0.3993334,-1.07747045,1.5179762,0.4670073,-0.02956793,0.9195493,0.8440828,-0.13267492,0.880859,0.8703822,-1.5337527,0.5042731,-1.17115103,0.9539964,0.2446112,-0.53536295
64 TE,-1.21053499,-0.45678943,-0.20240345,0.0342233,-0.68095539,-0.1261781,-1.04081367,-1.23742552,-0.33136646,0.974513,0.1824507,-0.16981212,-0.88968404,-0.14646079,-1.18968586,1.2105349,0.2666079,-1.11196928,-1.17436147,0.1768941,-0.42004787,-0.04902073,-0.88840581,0.9011574,-0.16518205,-1.14775518,-0.54904938,1.3683585,0.374068,0.1672657,-0.87405564,0.4434445,0.0859706,-3.97629134,-0.99676367,-1.1357358,-1.45806714,-0.18126692,-1.33969923,-1.65415304,-0.7193649,-1.13341643,0.3047862,0.1672726,-1.24192528,-1.09296764,-1.49775092,0.2432575
64 TE,-0.58519152,-0.11863494,-0.85470348,0.4510974,-0.71109773,0.3172143,-1.06746845,0.6752291,-0.1990353,0.671223,1.0203358,-1.19125869,-0.90954463,0.036369,-1.21396116,0.5851915,-0.33896641,-1.12618568,-1.08215813,0.137206,-0.17584265,-0.10160205,0.2764974,0.7731892,-1.32464364,-1.30712429,-0.92371705,0.5647631,0.9418143,0.4590128,-1.36124272,0.5388702,-0.09086615,-0.38521472,-1.01819253,-1.15655065,-1.17306668,-0.12485613,-0.18173208,-0.97819173,0.2662974,-1.15113072,-0.11005532,0.4386946,-1.34198542,-1.11725123,-0.63720262,0.2477756
